"","AV_ID","target_time","mean_yProj","mean_xProj","n_points","lon","lat","date","time","Group"
"512","AV74142",2025-07-18 14:00:00,9929532.7768,372520.323565027,12,-76.1456212524998,-0.637410523083929,2025-07-18,"14:00:00"," G"
"513","AV74142",2025-07-18 14:15:00,9929532.90894604,372513.734765775,12,-76.1456804558339,-0.637409314500264,2025-07-18,"14:15:00"," G"
"514","AV74142",2025-07-18 14:30:00,9929541.89780316,372522.763250002,8,-76.1455993125003,-0.637328024124649,2025-07-18,"14:30:00"," G"
"515","AV74142",2025-07-18 14:45:00,9929535.20856738,372520.658843147,12,-76.1456182350002,-0.637388527251025,2025-07-18,"14:45:00"," G"
"516","AV74142",2025-07-18 15:00:00,9929537.1993428,372527.876146906,12,-76.1455533799999,-0.637370534250329,2025-07-18,"15:00:00"," G"
"517","AV74142",2025-07-18 15:15:00,9929528.14196565,372505.966913319,12,-76.1457502633333,-0.637452418499949,2025-07-18,"15:15:00"," G"
"518","AV74142",2025-07-18 15:30:00,9929533.60142944,372519.870985624,12,-76.1456253174997,-0.637403063002625,2025-07-18,"15:30:00"," G"
"519","AV74142",2025-07-18 15:45:00,9929534.94710724,372518.737285032,12,-76.1456355016666,-0.637390888417263,2025-07-18,"15:45:00"," G"
"520","AV74142",2025-07-18 16:00:00,9929534.33172816,372522.442266486,11,-76.1456022118179,-0.637396462272927,2025-07-18,"16:00:00"," G"
"521","AV74142",2025-07-18 16:15:00,9929524.70356456,372510.276476451,12,-76.1457115466666,-0.637483529167053,2025-07-18,"16:15:00"," G"
"522","AV74142",2025-07-18 16:30:00,9929550.98120671,372491.643656351,12,-76.1458789191667,-0.63724579774968,2025-07-18,"16:30:00"," G"
"523","AV74142",2025-07-18 16:45:00,9929557.94566555,372418.669359213,12,-76.1465346150003,-0.637182653999616,2025-07-18,"16:45:00"," G"
"524","AV74144",2025-07-19 08:00:00,9929565.95393465,370151.047165431,12,-76.1669102175,-0.637105610166724,2025-07-19,"08:00:00"," P"
"525","AV74144",2025-07-19 08:15:00,9929575.65575861,370150.278634276,12,-76.1669171033342,-0.637017851582879,2025-07-19,"08:15:00"," P"
"526","AV74144",2025-07-19 08:30:00,9929632.72921993,370176.489950569,12,-76.1666814674975,-0.636501652168993,2025-07-19,"08:30:00"," P"
"527","AV74144",2025-07-19 08:45:00,9929677.9915908,370188.133126396,12,-76.1665767566671,-0.636092259083088,2025-07-19,"08:45:00"," P"
"528","AV74144",2025-07-19 09:00:00,9929741.11645966,370178.522205992,12,-76.1666629866656,-0.635521248833872,2025-07-19,"09:00:00"," P"
"529","AV74144",2025-07-19 09:15:00,9929786.28959346,370260.19478043,12,-76.1659290324999,-0.635112805833724,2025-07-19,"09:15:00"," P"
"530","AV74144",2025-07-19 09:30:00,9929807.06748861,370302.017562404,12,-76.1655531950009,-0.634924946417368,2025-07-19,"09:30:00"," P"
"531","AV74144",2025-07-19 09:45:00,9929855.96372424,370299.430611201,12,-76.1655763408309,-0.634482654255905,2025-07-19,"09:45:00"," P"
"532","AV74144",2025-07-19 10:00:00,9929841.73287662,370347.981518903,12,-76.1651401191673,-0.634611477166445,2025-07-19,"10:00:00"," P"
"533","AV74144",2025-07-19 10:15:00,9929833.30219957,370414.240900349,12,-76.1645447674988,-0.634687871168336,2025-07-19,"10:15:00"," P"
"534","AV74144",2025-07-19 10:30:00,9929844.63677651,370401.19889964,12,-76.1646619325005,-0.634585318584015,2025-07-19,"10:30:00"," P"
"535","AV74144",2025-07-19 10:45:00,9929835.75654217,370367.513104875,12,-76.1649646316682,-0.634665575415832,2025-07-19,"10:45:00"," P"
"536","AV74144",2025-07-19 11:00:00,9929841.40405054,370417.057806993,12,-76.16451944,-0.634614592250175,2025-07-19,"11:00:00"," P"
"537","AV74144",2025-07-19 11:15:00,9929837.82664371,370414.732716529,12,-76.1645403391667,-0.634646946666855,2025-07-19,"11:15:00"," P"
"538","AV74144",2025-07-19 11:30:00,9929852.51302031,370468.828305022,12,-76.1640542374994,-0.634514212332824,2025-07-19,"11:30:00"," P"
"539","AV74144",2025-07-19 11:45:00,9929826.1227984,370530.003184225,12,-76.1635046083343,-0.634753047581716,2025-07-19,"11:45:00"," P"
"540","AV74144",2025-07-19 12:00:00,9929774.83493019,370621.010909717,12,-76.1626869683331,-0.635217153416216,2025-07-19,"12:00:00"," P"
"541","AV74144",2025-07-19 12:15:00,9929739.57355493,370630.487225291,12,-76.1626018908331,-0.635536126915674,2025-07-19,"12:15:00"," P"
"542","AV74144",2025-07-19 12:30:00,9929665.46881323,370681.162929274,12,-76.1621466975033,-0.636206539253846,2025-07-19,"12:30:00"," P"
"543","AV74144",2025-07-19 12:45:00,9929746.3271235,370770.588440491,12,-76.1613430066659,-0.635475323084383,2025-07-19,"12:45:00"," P"
"544","AV74144",2025-07-19 13:00:00,9929762.68825912,370807.00415052,12,-76.1610157624998,-0.635327403584339,2025-07-19,"13:00:00"," P"
"545","AV74144",2025-07-19 13:15:00,9929756.15898652,370791.954321624,12,-76.1611510049999,-0.635386433083302,2025-07-19,"13:15:00"," P"
"546","AV74146",2025-07-22 08:45:00,9928848.72142245,372531.206360064,12,-76.1455248391666,-0.643598155583521,2025-07-22,"08:45:00"," C"
"547","AV74146",2025-07-22 09:00:00,9928841.04082036,372588.351608841,12,-76.1450113758418,-0.643667746418079,2025-07-22,"09:00:00"," C"
"548","AV74146",2025-07-22 09:15:00,9928867.89864864,372698.347092328,12,-76.1440229566618,-0.643425027594276,2025-07-22,"09:15:00"," C"
"549","AV74146",2025-07-22 09:30:00,9928929.29700192,372698.252643489,12,-76.1440236816668,-0.642869649416718,2025-07-22,"09:30:00"," C"
"550","AV74146",2025-07-22 09:45:00,9928918.99087455,372717.401712813,12,-76.1438516383334,-0.642962912167123,2025-07-22,"09:45:00"," C"
"551","AV74146",2025-07-22 10:00:00,9928940.84891862,372745.740051783,12,-76.1435969599997,-0.642765252918393,2025-07-22,"10:00:00"," C"
"552","AV74146",2025-07-22 10:15:00,9928955.69278044,372796.924988152,12,-76.1431370075004,-0.642631086583481,2025-07-22,"10:15:00"," C"
"553","AV74146",2025-07-22 10:30:00,9928905.03946512,372820.482016337,12,-76.1429254375004,-0.643089318333347,2025-07-22,"10:30:00"," C"
"554","AV74146",2025-07-22 10:45:00,9928913.96682374,372896.259516519,12,-76.1422445200008,-0.643008719418881,2025-07-22,"10:45:00"," C"
"555","AV74146",2025-07-22 11:00:00,9928920.10294707,372948.936552847,12,-76.1417711775,-0.642953321749937,2025-07-22,"11:00:00"," C"
"556","AV74146",2025-07-22 11:15:00,9928959.16673439,372965.298707898,12,-76.1416240766664,-0.642600003583343,2025-07-22,"11:15:00"," C"
"557","AV74146",2025-07-22 11:30:00,9928952.93694005,372973.631937457,12,-76.1415492108334,-0.642656372000077,2025-07-22,"11:30:00"," C"
"558","AV74146",2025-07-22 11:45:00,9928952.88543372,372974.546847547,12,-76.14154099,-0.642656839749971,2025-07-22,"11:45:00"," C"
"559","AV74146",2025-07-22 12:00:00,9928951.86383596,372978.162524985,12,-76.1415085033334,-0.642666087916601,2025-07-22,"12:00:00"," C"
"560","AV74146",2025-07-22 12:15:00,9928950.55368739,372982.931790244,12,-76.1414656516668,-0.642677948500172,2025-07-22,"12:15:00"," C"
"561","AV74146",2025-07-22 12:30:00,9928953.37492169,372967.454210645,12,-76.1416047199999,-0.642652397750046,2025-07-22,"12:30:00"," C"
"562","AV74146",2025-07-22 12:45:00,9928951.25731181,372969.806154115,12,-76.1415835908337,-0.642671557333365,2025-07-22,"12:45:00"," C"
"563","AV74146",2025-07-22 13:00:00,9928948.09594543,372966.407407424,12,-76.1416141366665,-0.642700146583395,2025-07-22,"13:00:00"," C"
"564","AV74146",2025-07-22 13:15:00,9929049.38463691,372925.570743423,12,-76.1419808716669,-0.641783857833983,2025-07-22,"13:15:00"," C"
"565","AV74146",2025-07-22 13:30:00,9929222.46360246,372897.253367752,12,-76.1422349708299,-0.640218216165348,2025-07-22,"13:30:00"," C"
"566","AV74146",2025-07-22 13:45:00,9929472.40902483,372803.713294778,12,-76.1430749758446,-0.637957148819817,2025-07-22,"13:45:00"," C"
"567","AV74146",2025-07-22 14:00:00,9929109.83193745,372761.031750784,12,-76.1434592167432,-0.641236749938852,2025-07-22,"14:00:00"," C"
"568","AV74146",2025-07-22 14:15:00,9928853.97501838,373080.525780248,12,-76.140588913334,-0.643551747833525,2025-07-22,"14:15:00"," C"
"569","AV74146",2025-07-22 14:30:00,9928856.22406359,373072.030682551,12,-76.1406652416663,-0.643531386916848,2025-07-22,"14:30:00"," C"
"570","AV74146",2025-07-22 14:45:00,9928843.53743193,373088.395496115,12,-76.1405182208334,-0.643646176916645,2025-07-22,"14:45:00"," C"
"571","AV74146",2025-07-22 15:00:00,9928843.62443359,373094.232183104,12,-76.1404657750002,-0.643645401750364,2025-07-22,"15:00:00"," C"
"572","AV74146",2025-07-22 15:15:00,9928847.23231641,373101.86041108,12,-76.1403972241667,-0.643612782083402,2025-07-22,"15:15:00"," C"
"573","AV74146",2025-07-22 15:30:00,9928824.1700263,373109.6523569,12,-76.1403272558334,-0.643821407750477,2025-07-22,"15:30:00"," C"
"574","AV74146",2025-07-22 15:45:00,9928829.65063494,373111.05431476,12,-76.1403146475,-0.643771835750222,2025-07-22,"15:45:00"," C"
"575","AV74146",2025-07-22 16:00:00,9928814.40807841,373113.844429982,12,-76.1402896074997,-0.643909717916388,2025-07-22,"16:00:00"," C"
"576","AV74146",2025-07-22 16:15:00,9928817.60478449,373095.707218891,12,-76.1404525733329,-0.643880765417051,2025-07-22,"16:15:00"," C"
"577","AV74146",2025-07-22 16:30:00,9928801.46692508,373100.702286521,12,-76.1404077224998,-0.644026750501281,2025-07-22,"16:30:00"," C"
"578","AV74146",2025-07-22 16:45:00,9928787.51470844,373072.424627584,12,-76.1406618399999,-0.644152898000014,2025-07-22,"16:45:00"," C"
"579","AV74146",2025-07-22 17:00:00,9928786.270268,373070.449505434,12,-76.14067959,-0.644164150583321,2025-07-22,"17:00:00"," C"
"580","AV74148",2025-07-23 10:00:00,9930614.72391456,372443.734166082,12,-76.1463072983358,-0.627623638164892,2025-07-23,"10:00:00"," D"
"581","AV74148",2025-07-23 10:15:00,9930561.87523354,372446.91837509,12,-76.1462787908338,-0.628101686167117,2025-07-23,"10:15:00"," D"
"582","AV74148",2025-07-23 10:30:00,9930488.5066197,372417.132951001,12,-76.1465465716667,-0.628765281331836,2025-07-23,"10:30:00"," D"
"583","AV74148",2025-07-23 10:45:00,9930499.64212892,372411.771299758,12,-76.1465947266673,-0.6286645446652,2025-07-23,"10:45:00"," D"
"584","AV74148",2025-07-23 11:00:00,9930503.48798424,372406.160381596,12,-76.1466451358331,-0.628629745916461,2025-07-23,"11:00:00"," D"
"585","AV74148",2025-07-23 11:15:00,9930495.15359461,372423.67316088,12,-76.1464877916668,-0.628705169250265,2025-07-23,"11:15:00"," D"
"586","AV74148",2025-07-23 11:30:00,9930501.4569276,372415.87011033,12,-76.1465578933334,-0.628648137083327,2025-07-23,"11:30:00"," D"
"587","AV74148",2025-07-23 11:45:00,9930497.9904312,372415.557588118,12,-76.1465607083334,-0.628679492583361,2025-07-23,"11:45:00"," D"
"588","AV74148",2025-07-23 12:00:00,9930504.282423,372415.975679784,12,-76.1465569391671,-0.628622579333406,2025-07-23,"12:00:00"," D"
"589","AV74148",2025-07-23 12:15:00,9930503.88495559,372413.48368914,12,-76.1465793316666,-0.628626169666857,2025-07-23,"12:15:00"," D"
"590","AV74148",2025-07-23 12:30:00,9930504.03762723,372412.470724337,12,-76.1465884333334,-0.628624786666709,2025-07-23,"12:30:00"," D"
"591","AV74148",2025-07-23 12:45:00,9930499.41452592,372419.771299265,12,-76.1465228433339,-0.62866661933407,2025-07-23,"12:45:00"," D"
"592","AV74148",2025-07-23 13:00:00,9930507.24332637,372417.312874196,10,-76.1465449180006,-0.628595799199569,2025-07-23,"13:00:00"," D"
"593","AV74148",2025-07-23 13:15:00,9930421.56121018,372359.621850042,12,-76.1470634683344,-0.629370720248481,2025-07-23,"13:15:00"," D"
"594","AV74148",2025-07-23 13:30:00,9930409.57423171,372361.992365982,11,-76.1470421918181,-0.629479152909113,2025-07-23,"13:30:00"," D"
"595","AV74148",2025-07-23 13:45:00,9930426.94964727,372377.211280237,12,-76.1469054083333,-0.629322014250051,2025-07-23,"13:45:00"," D"
"596","AV74148",2025-07-23 14:00:00,9930423.52645138,372370.117990094,12,-76.1469691516666,-0.629352964583434,2025-07-23,"14:00:00"," D"
"597","AV74148",2025-07-23 14:15:00,9930419.80026858,372382.717292362,12,-76.1468559483334,-0.629386694750044,2025-07-23,"14:15:00"," D"
"598","AV74148",2025-07-23 14:30:00,9930422.9411754,372378.722636714,10,-76.146891836,-0.629358275800392,2025-07-23,"14:30:00"," D"
"599","AV74148",2025-07-23 14:45:00,9930419.77475522,372375.496383791,12,-76.1469208316668,-0.629386911166901,2025-07-23,"14:45:00"," D"
"600","AV74148",2025-07-23 15:00:00,9930422.69354364,372378.430386043,12,-76.1468944624999,-0.629360515166722,2025-07-23,"15:00:00"," D"
"601","AV74148",2025-07-23 15:15:00,9930421.77177102,372379.541455853,12,-76.1468844808329,-0.629368855250782,2025-07-23,"15:15:00"," D"
"602","AV74148",2025-07-23 15:30:00,9930453.40846361,372367.391288637,12,-76.1469935933333,-0.62908266208358,2025-07-23,"15:30:00"," D"
"603","AV74148",2025-07-23 15:45:00,9930482.26300393,372324.01373127,12,-76.1473833041628,-0.628821572750679,2025-07-23,"15:45:00"," D"
"604","AV74148",2025-07-23 16:00:00,9930605.96159985,372340.974270033,12,-76.1472306616657,-0.627702693666425,2025-07-23,"16:00:00"," D"
"605","AV74148",2025-07-23 16:15:00,9930614.13719475,372338.701124118,12,-76.1472510708334,-0.62762873700017,2025-07-23,"16:15:00"," D"
"606","AV74148",2025-07-23 16:30:00,9930631.61471622,372329.637107243,12,-76.1473324808306,-0.627470626501005,2025-07-23,"16:30:00"," D"
"607","AV74153",2025-07-24 09:30:00,9928889.87180726,372740.700250949,9,-76.1436423477828,-0.643226355552412,2025-07-24,"09:30:00"," C"
"608","AV74153",2025-07-24 09:45:00,9928847.69161768,372554.452584892,9,-76.1453159622266,-0.643607517889302,2025-07-24,"09:45:00"," C"
"609","AV74154",2025-07-24 10:30:00,9928983.43716717,372414.549511233,12,-76.1465727875001,-0.642379350083449,2025-07-24,"10:30:00"," C"
"610","AV74154",2025-07-24 10:45:00,9929013.08277306,372476.847053533,12,-76.1460129533336,-0.642111317750847,2025-07-24,"10:45:00"," C"
"611","AV74154",2025-07-24 11:00:00,9929000.51971972,372517.643282121,12,-76.1456464041678,-0.642225039333491,2025-07-24,"11:00:00"," C"
"612","AV74154",2025-07-24 11:15:00,9928983.09073075,372522.443527998,12,-76.1456033066667,-0.642382702666497,2025-07-24,"11:15:00"," C"
"613","AV74154",2025-07-24 11:30:00,9929008.57055224,372523.969079889,12,-76.1455895474998,-0.642152228500632,2025-07-24,"11:30:00"," C"
"614","AV74154",2025-07-24 11:45:00,9929012.88720283,372517.317768071,12,-76.1456493041667,-0.64211316883334,2025-07-24,"11:45:00"," C"
"615","AV74154",2025-07-24 12:00:00,9929008.37943205,372518.695440864,12,-76.1456369341663,-0.642153946583718,2025-07-24,"12:00:00"," C"
"616","AV74154",2025-07-24 12:15:00,9929006.74499707,372523.586279029,12,-76.1455929908332,-0.642168740750568,2025-07-24,"12:15:00"," C"
"617","AV74154",2025-07-24 12:30:00,9929007.25972562,372518.6374498,12,-76.1456374575,-0.642164074750013,2025-07-24,"12:30:00"," C"
"618","AV74154",2025-07-24 12:45:00,9929006.24202727,372522.383806038,12,-76.1456037966668,-0.642173287916921,2025-07-24,"12:45:00"," C"
"619","AV74154",2025-07-24 13:00:00,9929008.24316852,372510.276072941,12,-76.1457125866667,-0.642155162083598,2025-07-24,"13:00:00"," C"
"620","AV74154",2025-07-24 13:15:00,9929012.0579329,372479.597548113,12,-76.1459882408335,-0.642120593500038,2025-07-24,"13:15:00"," C"
"621","AV74154",2025-07-24 13:30:00,9928950.02358123,372448.991230011,9,-76.1462633788889,-0.642681661889082,2025-07-24,"13:30:00"," C"
"622","AV74156",2025-07-25 09:30:00,9929337.68397138,372152.050501308,12,-76.1489307566661,-0.63917448749994,2025-07-25,"09:30:00"," G"
"623","AV74156",2025-07-25 09:45:00,9929370.61503568,372185.669129928,12,-76.1486286108329,-0.638876678500032,2025-07-25,"09:45:00"," G"
"624","AV74156",2025-07-25 10:00:00,9929351.48186859,372170.554570871,11,-76.1487644609096,-0.6390497164551,2025-07-25,"10:00:00"," G"
"625","AV74156",2025-07-25 10:15:00,9929341.54293545,372131.71819209,11,-76.1491134445403,-0.639139540203749,2025-07-25,"10:15:00"," G"
"626","AV74156",2025-07-25 10:30:00,9929367.58900486,372193.600652824,12,-76.1485573483352,-0.638904066417249,2025-07-25,"10:30:00"," G"
"627","AV74156",2025-07-25 10:45:00,9929454.40468176,372173.867421139,12,-76.1487344866665,-0.638118737748245,2025-07-25,"10:45:00"," G"
"628","AV74156",2025-07-25 11:00:00,9929486.77331636,372040.416855456,12,-76.1499335391663,-0.637825678583751,2025-07-25,"11:00:00"," G"
"629","AV74156",2025-07-25 11:15:00,9929568.8504815,372026.197740126,12,-76.1500611400007,-0.637083223499885,2025-07-25,"11:15:00"," G"
"630","AV74156",2025-07-25 11:30:00,9929588.22774808,372052.385867074,12,-76.1498257883332,-0.636907999917384,2025-07-25,"11:30:00"," G"
"631","AV74156",2025-07-25 11:45:00,9929590.27185901,372052.810541472,12,-76.1498219683332,-0.636889510833577,2025-07-25,"11:45:00"," G"
"632","AV74156",2025-07-25 12:00:00,9929567.52682941,372063.817628629,12,-76.1497231100005,-0.637095272499839,2025-07-25,"12:00:00"," G"
"633","AV74156",2025-07-25 12:15:00,9929570.6886021,372069.044524941,12,-76.1496761374996,-0.637066683333727,2025-07-25,"12:15:00"," G"
"634","AV74156",2025-07-25 12:30:00,9929565.03086041,372062.971449273,12,-76.1497307183312,-0.637117848001397,2025-07-25,"12:30:00"," G"
"635","AV74156",2025-07-25 12:45:00,9929515.92751959,372039.301701531,12,-76.1499435008335,-0.637561962916711,2025-07-25,"12:45:00"," G"
"636","AV74156",2025-07-25 13:00:00,9929574.94955914,372006.639077775,12,-76.1502368716672,-0.637028015000139,2025-07-25,"13:00:00"," G"
"637","AV74156",2025-07-25 13:15:00,9929521.27764697,372001.545108117,9,-76.1502827511111,-0.637513492222117,2025-07-25,"13:15:00"," G"
"638","AV74157",2025-07-26 08:00:00,9929451.04134534,371882.075054252,12,-76.1513563875027,-0.638148570583742,2025-07-26,"08:00:00"," G"
"639","AV74157",2025-07-26 08:15:00,9929445.93648328,371899.973415036,12,-76.1511955724999,-0.638194782666703,2025-07-26,"08:15:00"," G"
"640","AV74157",2025-07-26 08:30:00,9929453.81856057,371900.984303749,12,-76.1511864733334,-0.638123487666686,2025-07-26,"08:30:00"," G"
"641","AV74157",2025-07-26 08:45:00,9929452.43817692,371898.904403602,12,-76.151205165,-0.638135969666795,2025-07-26,"08:45:00"," G"
"642","AV74157",2025-07-26 09:00:00,9929448.88811576,371901.234327471,12,-76.1511842366666,-0.638168086334084,2025-07-26,"09:00:00"," G"
"643","AV74157",2025-07-26 09:15:00,9929435.64437753,371878.473980179,12,-76.151388775834,-0.638287836001142,2025-07-26,"09:15:00"," G"
"644","AV74157",2025-07-26 09:30:00,9929452.55148258,371846.177148133,12,-76.1516789441664,-0.638134838000166,2025-07-26,"09:30:00"," G"
"645","AV74157",2025-07-26 09:45:00,9929462.54360626,371848.609404651,11,-76.1516570690893,-0.638044459545684,2025-07-26,"09:45:00"," G"
"646","AV74157",2025-07-26 10:00:00,9929532.72770702,371850.064028576,12,-76.1516438575011,-0.63740961483324,2025-07-26,"10:00:00"," G"
"647","AV74157",2025-07-26 10:15:00,9929593.25633818,371841.514959932,12,-76.1517205533329,-0.636862088083474,2025-07-26,"10:15:00"," G"
"648","AV74157",2025-07-26 10:30:00,9929631.01958767,371863.570383148,12,-76.1515222991667,-0.636520546583423,2025-07-26,"10:30:00"," G"
"649","AV74157",2025-07-26 10:45:00,9929668.54105282,371847.113786004,12,-76.1516700941669,-0.6361811143332,2025-07-26,"10:45:00"," G"
"650","AV74157",2025-07-26 11:00:00,9929670.62719758,371845.534475143,12,-76.1516842808333,-0.636162241000251,2025-07-26,"11:00:00"," G"
"651","AV74157",2025-07-26 11:15:00,9929712.40250975,371824.69040353,12,-76.1518714908338,-0.6357843219168,2025-07-26,"11:15:00"," G"
"652","AV74157",2025-07-26 11:30:00,9929736.76924877,371796.684571591,12,-76.1521230874997,-0.63556385700041,2025-07-26,"11:30:00"," G"
"653","AV74157",2025-07-26 11:45:00,9929736.83397902,371799.541392293,12,-76.1520974175,-0.635563277250111,2025-07-26,"11:45:00"," G"
"654","AV74157",2025-07-26 12:00:00,9929735.92126789,371785.760546999,12,-76.152221246667,-0.63557150533399,2025-07-26,"12:00:00"," G"
"655","AV74157",2025-07-26 12:15:00,9929783.83592456,371773.357163361,12,-76.1523326008325,-0.635138070168837,2025-07-26,"12:15:00"," G"
"656","AV74159",2025-07-26 14:30:00,9929778.82893637,372025.391734623,11,-76.1500679618183,-0.635183868545642,2025-07-26,"14:30:00"," G"
"657","AV74159",2025-07-26 14:45:00,9929759.06922935,372006.189037231,12,-76.1502405466662,-0.635362565667311,2025-07-26,"14:45:00"," G"
"658","AV74159",2025-07-26 15:00:00,9929704.74589415,371979.468637802,12,-76.1504807508327,-0.635853891750646,2025-07-26,"15:00:00"," G"
"659","AV74159",2025-07-26 15:15:00,9929676.2151111,371995.589710343,12,-76.1503359525006,-0.636111998499049,2025-07-26,"15:15:00"," G"
"660","AV74159",2025-07-26 15:30:00,9929664.12988849,372011.715463272,12,-76.1501910791668,-0.63622134750005,2025-07-26,"15:30:00"," G"
"661","AV74159",2025-07-26 15:45:00,9929658.38748735,372010.22613422,10,-76.1502044729993,-0.636273287198111,2025-07-26,"15:45:00"," G"
"662","AV74159",2025-07-26 16:00:00,9929662.38761352,372021.20746637,12,-76.1501057925002,-0.636237126332415,2025-07-26,"16:00:00"," G"
"663","AV74159",2025-07-26 16:15:00,9929661.03184436,372025.556268048,12,-76.1500667191661,-0.636249398667667,2025-07-26,"16:15:00"," G"
"664","AV74159",2025-07-26 16:30:00,9929662.19688869,372032.848301665,9,-76.1500011944439,-0.636238875000187,2025-07-26,"16:30:00"," G"
"665","AV74160",2025-07-27 08:15:00,9929616.3589741,372076.366446336,12,-76.149610255003,-0.636653588172159,2025-07-27,"08:15:00"," G"
"666","AV74160",2025-07-27 08:30:00,9929638.22471751,372166.944580433,12,-76.1487963233332,-0.636455984833427,2025-07-27,"08:30:00"," G"
"667","AV74160",2025-07-27 08:45:00,9929641.71057485,372167.634826258,12,-76.1487901141666,-0.636424455000029,2025-07-27,"08:45:00"," G"
"668","AV74160",2025-07-27 09:00:00,9929643.74226664,372164.256609275,12,-76.1488204650002,-0.636406070583186,2025-07-27,"09:00:00"," G"
"669","AV74161",2025-07-27 10:15:00,9929714.22595362,372405.254889437,12,-76.1466548383329,-0.635768996999915,2025-07-27,"10:15:00"," G"
"670","AV74161",2025-07-27 10:30:00,9929677.72963888,372399.135893783,12,-76.146709893333,-0.63609911133307,2025-07-27,"10:30:00"," G"
"671","AV74161",2025-07-27 10:45:00,9929678.64195772,372407.731683396,12,-76.146632654166,-0.636090876250235,2025-07-27,"10:45:00"," G"
"672","AV74161",2025-07-27 11:00:00,9929706.19979967,372402.233555825,12,-76.1466820024999,-0.635841591333017,2025-07-27,"11:00:00"," G"
"673","AV74161",2025-07-27 11:15:00,9929709.37800666,372401.522166701,12,-76.1466883883332,-0.635812841500763,2025-07-27,"11:15:00"," G"
"674","AV74161",2025-07-27 11:30:00,9929729.21393725,372385.956182124,12,-76.1468282166663,-0.635633384750487,2025-07-27,"11:30:00"," G"
"675","AV74161",2025-07-27 11:45:00,9929732.13283823,372382.523331569,12,-76.1468590566668,-0.635606975000055,2025-07-27,"11:45:00"," G"
"676","AV74161",2025-07-27 12:00:00,9929742.65182225,372372.352372678,12,-76.1469504266669,-0.635511805333176,2025-07-27,"12:00:00"," G"
"677","AV74162",2025-07-29 06:45:00,9928853.14639744,373110.240445001,9,-76.1403219133333,-0.643559303222228,2025-07-29,"06:45:00"," C"
"678","AV74162",2025-07-29 07:00:00,9928867.46881404,373147.920096799,12,-76.1399833133332,-0.643429826000107,2025-07-29,"07:00:00"," C"
"679","AV74162",2025-07-29 07:15:00,9928854.00416264,373172.902924786,12,-76.1397588566666,-0.643551671000019,2025-07-29,"07:15:00"," C"
"680","AV74162",2025-07-29 07:30:00,9928852.40559369,373189.672111535,12,-76.1396081800001,-0.643566164749988,2025-07-29,"07:30:00"," C"
"681","AV74162",2025-07-29 07:45:00,9928849.95242922,373193.621697941,12,-76.1395726958333,-0.643588362833396,2025-07-29,"07:45:00"," C"
"682","AV74162",2025-07-29 08:00:00,9928844.8365535,373186.452509404,12,-76.1396371250001,-0.643634624000047,2025-07-29,"08:00:00"," C"
"683","AV74162",2025-07-29 08:15:00,9928811.68315216,373228.56209191,12,-76.1392588149984,-0.643934598253687,2025-07-29,"08:15:00"," C"
"684","AV74162",2025-07-29 08:30:00,9928780.54337524,373217.606140749,12,-76.1393573225,-0.644216250999993,2025-07-29,"08:30:00"," C"
"685","AV74162",2025-07-29 08:45:00,9928791.38413655,373220.550772203,12,-76.1393308416664,-0.644118196833397,2025-07-29,"08:45:00"," C"
"686","AV74162",2025-07-29 09:00:00,9928799.60949402,373258.132999385,12,-76.1389931291664,-0.644043870333748,2025-07-29,"09:00:00"," C"
"687","AV74162",2025-07-29 09:15:00,9928839.251617,373315.896047374,12,-76.13847401833,-0.643685404084604,2025-07-29,"09:15:00"," C"
"688","AV74162",2025-07-29 09:30:00,9928897.40062542,373392.991902083,12,-76.1377811549996,-0.643159572499902,2025-07-29,"09:30:00"," C"
"689","AV74162",2025-07-29 09:45:00,9928898.59510115,373357.856796079,12,-76.1380968599993,-0.643148697000801,2025-07-29,"09:45:00"," C"
"690","AV74162",2025-07-29 10:00:00,9928876.12174638,373267.513990102,12,-76.1389086824999,-0.643351797500254,2025-07-29,"10:00:00"," C"
"691","AV74162",2025-07-29 10:15:00,9928851.32606524,373269.128874004,12,-76.1388942216666,-0.643576090166669,2025-07-29,"10:15:00"," C"
"692","AV74162",2025-07-29 10:30:00,9928853.53544681,373276.622008332,12,-76.1388268875,-0.64355612033334,2025-07-29,"10:30:00"," C"
"693","AV74162",2025-07-29 10:45:00,9928846.67595667,373279.944344418,12,-76.1387970483333,-0.643618174583333,2025-07-29,"10:45:00"," C"
"694","AV74162",2025-07-29 11:00:00,9928851.97689555,373281.715047824,10,-76.1387811270006,-0.643570228499922,2025-07-29,"11:00:00"," C"
"695","AV74162",2025-07-29 11:15:00,9928852.78845252,373283.554360733,11,-76.1387645981827,-0.643562891273392,2025-07-29,"11:15:00"," C"
"696","AV74162",2025-07-29 11:30:00,9928841.81335401,373248.418885772,12,-76.1390803308335,-0.643662095583452,2025-07-29,"11:30:00"," C"
"697","AV74162",2025-07-29 11:45:00,9928836.58107998,373252.478712741,12,-76.1390438616667,-0.643709432333367,2025-07-29,"11:45:00"," C"
"698","AV74162",2025-07-29 12:00:00,9928832.43381118,373250.022445919,12,-76.1390659408333,-0.643746941500004,2025-07-29,"12:00:00"," C"
"699","AV74162",2025-07-29 12:15:00,9928831.17674148,373250.314306872,12,-76.1390633208333,-0.643758312916675,2025-07-29,"12:15:00"," C"
